,Variety,Freq,d(cm),M%,Density,Attn,Phase,Phase_Corr,Permittivity_real,Permittivity_imaginary,Type,Phase/Attn,Freq*d(cm),Freq*Attn
555,KANSAS,-59735.3671875,20929.166015625,-67613.4609375,-1421.431396484375,98810.6953125,1662895.0,5009347.0,-7866.47412109375,-3778.769775390625,-9098.46875,157483.03125,-653149.6875,-2380882.25
556,KANSAS,-76897.59375,26944.466796875,-87028.2265625,-1829.9554443359375,127183.3046875,2140408.75,6447144.0,-10126.3525390625,-4864.326171875,-11717.3544921875,202703.203125,-840727.0,-3065085.5
557,KANSAS,-56784.9140625,19894.041015625,-64284.42578125,-1351.2808837890625,93976.8515625,1581527.5,4764045.5,-7478.14599609375,-3593.061767578125,-8649.4921875,149734.046875,-621112.125,-2263440.5
558,KANSAS,-72105.4375,25263.52734375,-81607.3671875,-1715.865478515625,119266.9765625,2007101.125,6045962.0,-9494.9580078125,-4561.1591796875,-10985.1357421875,190070.921875,-788361.25,-2873929.75
559,KANSAS,-71291.484375,24979.060546875,-80682.9921875,-1696.4625244140625,117904.1171875,1984254.5,5976504.0,-9387.4130859375,-4509.4501953125,-10860.8740234375,187914.625,-779386.0625,-2841406.5
560,KANSAS,-72553.5234375,25418.564453125,-82129.0078125,-1726.6285400390625,120030.59375,2020103.25,6085382.0,-9554.8564453125,-4590.04296875,-11055.3623046875,191286.796875,-793389.25,-2891879.25
561,KANSAS,-49422.89453125,17315.017578125,-55964.91015625,-1176.1708984375,81808.0,1376668.875,4147839.5,-6508.9833984375,-3127.384521484375,-7526.93505859375,130347.3671875,-540653.0625,-1970100.375
562,KANSAS,-62209.41015625,21796.87890625,-70421.59375,-1480.3448486328125,102931.59375,1732237.75,5218105.5,-8192.9755859375,-3935.7578125,-9477.21484375,164012.46875,-680357.25,-2479848.5
563,KANSAS,-58115.953125,20360.017578125,-65794.4765625,-1383.0423583984375,96188.8984375,1618688.25,4876232.0,-7653.31884765625,-3677.156494140625,-8852.6484375,153247.640625,-635653.0,-2316650.0
564,KANSAS,-43711.390625,15315.365234375,-49490.2109375,-1040.0517578125,72355.0859375,1217588.125,3667563.25,-5756.814453125,-2765.724365234375,-6655.24169921875,115266.703125,-478131.0,-1742510.875
565,KANSAS,-46166.6640625,16175.369140625,-52270.50390625,-1098.48583984375,76417.9453125,1285914.875,3873672.0,-6080.12451171875,-2921.432861328125,-7029.984375,121754.5390625,-505024.90625,-1840337.875
566,KANSAS,-65840.28125,23071.513671875,-74526.90625,-1566.8187255859375,108914.1796875,1832901.875,5520926.5,-8671.25,-4165.38427734375,-10031.1484375,173581.484375,-719921.1875,-2624330.0
567,KANSAS,-62233.03125,21804.8984375,-70443.90625,-1480.9278564453125,102953.59375,1732593.375,5218806.0,-8195.517578125,-3936.943115234375,-9480.201171875,164067.015625,-680495.5,-2480604.75
568,KANSAS,-94190.7109375,33000.78125,-106593.03125,-2241.559814453125,155767.875,2621629.5,7896213.5,-12402.8173828125,-5958.00634765625,-14354.3720703125,248264.28125,-1029713.3125,-3754187.75
569,KANSAS,-52816.234375,18504.21875,-59797.03515625,-1256.89306640625,87423.6640625,1471208.625,4431748.5,-6956.10595703125,-3342.23779296875,-8044.625,139277.921875,-577776.5625,-2105534.5
570,KANSAS,-74133.4921875,25973.6015625,-83902.3046875,-1764.16943359375,122612.0625,2063500.25,6215288.0,-9762.20703125,-4689.25732421875,-11294.3818359375,195427.53125,-810480.8125,-2954652.75
571,KANSAS,-57068.69140625,19992.8984375,-64609.203125,-1358.07275390625,94442.6484375,1589362.25,4787804.0,-7515.44482421875,-3610.520751953125,-8692.4189453125,150482.84375,-624160.8125,-2274696.0
572,KANSAS,-52082.9296875,18247.12890625,-58959.375,-1239.343017578125,86187.4375,1450382.25,4369028.0,-6858.64794921875,-3295.0234375,-7931.72119140625,137324.84375,-569614.1875,-2076064.75
573,KANSAS,-68608.90625,24039.00390625,-77657.296875,-1632.6566162109375,113500.46875,1910174.875,5753336.5,-9034.728515625,-4340.689453125,-10452.8837890625,180868.46875,-750224.25,-2734641.75
574,KANSAS,-56890.44921875,19931.115234375,-64407.046875,-1353.673828125,94155.5625,1584533.5,4773224.0,-7491.9765625,-3599.58642578125,-8665.951171875,150017.390625,-622246.3125,-2267707.5
575,KANSAS,-40998.1015625,14366.052734375,-46408.640625,-975.40771484375,67831.2578125,1141380.5,3438219.25,-5398.4541015625,-2593.569580078125,-6239.5751953125,108096.65625,-448343.65625,-1634059.0
576,KANSAS,-57630.5,20194.13671875,-65232.859375,-1371.3673095703125,95335.0703125,1604332.125,4832336.5,-7588.9541015625,-3645.591552734375,-8778.37109375,151932.578125,-630107.125,-2297169.0
577,KANSAS,-51737.13671875,18125.646484375,-58579.609375,-1231.1649169921875,85634.8203125,1441045.375,4341362.5,-6814.11474609375,-3273.552734375,-7880.04248046875,136443.015625,-565903.0625,-2062399.125
578,KANSAS,-40014.29296875,14019.2412109375,-45305.78125,-951.9736328125,66240.4375,1114588.875,3357700.0,-5269.98095703125,-2531.939208984375,-6090.89990234375,105533.0,-437733.5,-1595100.875
579,KANSAS,-42198.25,14783.294921875,-47780.046875,-1004.0120239257812,69856.4296875,1175528.75,3541129.5,-5557.73583984375,-2670.29150390625,-6424.5146484375,111284.796875,-461600.65625,-1682108.875
580,KANSAS,-52109.921875,18255.03125,-59006.83984375,-1240.07666015625,86259.984375,1451704.75,4373320.5,-6863.47119140625,-3297.551025390625,-7936.8896484375,137430.53125,-570038.3125,-2077151.5
581,KANSAS,-74437.984375,26074.779296875,-84277.265625,-1771.500244140625,123178.484375,2073244.25,6245675.0,-9803.5576171875,-4709.6708984375,-11342.349609375,196273.53125,-814096.875,-2966935.25
582,KANSAS,-97438.7734375,34139.125,-110283.8046875,-2319.05029296875,161159.25,2712377.0,8170471.5,-12831.72265625,-6163.9765625,-14850.78515625,256856.3125,-1065324.375,-3883621.75
583,KANSAS,-52344.8515625,18341.431640625,-59247.4453125,-1245.5048828125,86584.1171875,1457107.25,4389305.5,-6893.00927734375,-3311.178955078125,-7971.06201171875,137992.234375,-572338.0625,-2086279.25
584,KANSAS,-72911.921875,25544.111328125,-82515.015625,-1735.0433349609375,120586.421875,2029442.625,6113126.5,-9600.9736328125,-4612.1123046875,-11108.0986328125,192199.671875,-797137.0,-2905775.5
585,KANSAS,-57262.4375,20061.333984375,-64831.671875,-1362.6259765625,94771.6484375,1594976.5,4804655.0,-7541.63037109375,-3623.279541015625,-8723.373046875,150997.25,-626315.9375,-2282669.5
586,KANSAS,-66749.7734375,23387.8125,-75551.828125,-1588.39794921875,110403.734375,1858034.75,5597137.5,-8790.7177734375,-4222.2734375,-10168.6943359375,175981.609375,-729799.5,-2660500.0
587,KANSAS,-47085.4921875,16500.166015625,-53300.21875,-1120.3304443359375,77912.640625,1311044.875,3948525.5,-6200.6572265625,-2979.030517578125,-7169.55078125,124143.84375,-514949.5,-1877006.5
588,KANSAS,-78140.6640625,27377.796875,-88428.1796875,-1859.46435546875,129215.6875,2174791.5,6550395.0,-10289.1259765625,-4942.45263671875,-11905.4287109375,205959.625,-854227.0625,-3114213.75
589,KANSAS,-68656.296875,24053.203125,-77721.21875,-1633.826416015625,113601.4453125,1911860.375,5759499.5,-9041.7685546875,-4343.8974609375,-10460.9951171875,181026.40625,-750843.125,-2736620.75
590,KANSAS,-68594.6796875,24034.28125,-77636.7421875,-1632.328857421875,113459.6953125,1909406.0,5751259.0,-9032.3984375,-4339.33935546875,-10449.771484375,180819.9375,-750017.875,-2733904.25
591,KANSAS,-64929.33203125,22747.744140625,-73491.5546875,-1545.00244140625,107411.8046875,1807592.0,5444971.5,-8549.9560546875,-4107.4287109375,-9890.419921875,171167.96875,-709939.625,-2587830.75
592,KANSAS,-55858.74609375,19572.65234375,-63224.23828125,-1329.1383056640625,92389.0390625,1554779.75,4683764.5,-7355.65478515625,-3533.121337890625,-8506.703125,147257.828125,-610713.75,-2226338.5
593,KANSAS,-37800.03125,13246.3447265625,-42793.63671875,-899.2890014648438,62561.59375,1052664.625,3170564.0,-4977.5400390625,-2391.59375,-5752.8076171875,99671.9921875,-413426.6875,-1506884.5
594,KANSAS,-62717.0,21971.755859375,-71003.703125,-1492.4727783203125,103799.796875,1746833.625,5261981.5,-8260.0,-3968.280029296875,-9554.7421875,165377.96875,-685976.75,-2499921.75
595,KANSAS,-52761.72265625,18486.861328125,-59717.7109375,-1255.459716796875,87270.9140625,1468705.875,4424032.0,-6947.56787109375,-3337.513671875,-8034.66748046875,139088.390625,-576851.8125,-2102958.25
596,KANSAS,-48304.6171875,16925.162109375,-54686.8984375,-1149.4508056640625,79944.9296875,1345281.0,4052164.5,-6361.068359375,-3056.232666015625,-7355.47509765625,127364.2421875,-528295.625,-1925493.0
597,KANSAS,-67996.953125,23822.07421875,-76968.265625,-1618.1412353515625,112504.4921875,1893345.75,5703174.5,-8954.423828125,-4302.01318359375,-10359.4208984375,179268.609375,-743619.8125,-2710215.5
598,KANSAS,-74905.828125,26244.8515625,-84769.75,-1782.4727783203125,123877.53125,2084794.25,6279335.5,-9862.88671875,-4738.0537109375,-11412.58203125,197427.578125,-818901.25,-2985521.75
599,KANSAS,-48712.3828125,17067.650390625,-55146.8203125,-1159.110595703125,80622.171875,1356664.875,4086342.0,-6415.3798828125,-3082.170654296875,-7417.94921875,128434.671875,-532777.875,-1941906.5
600,KANSAS,-59291.8828125,20772.51953125,-67132.34375,-1411.0966796875,98139.859375,1651677.75,4975751.0,-7809.43359375,-3752.0048828125,-9033.0546875,156361.484375,-648581.75,-2363662.0
601,KANSAS,-69638.7265625,24400.181640625,-78824.4765625,-1657.1920166015625,115211.875,1938928.875,5840389.5,-9170.75390625,-4405.7978515625,-10610.2841796875,183577.8125,-761497.375,-2775887.75
602,KANSAS,-47920.76171875,16790.669921875,-54244.96875,-1140.176513671875,79287.015625,1334207.75,4018812.5,-6310.11474609375,-3031.5029296875,-7295.84423828125,126335.8203125,-524024.75,-1910052.5
603,KANSAS,-65068.078125,22795.90234375,-73653.3203125,-1548.391845703125,107650.1015625,1811699.75,5457685.5,-8569.26171875,-4116.49951171875,-9913.1923828125,171553.53125,-711548.875,-2593491.75
604,KANSAS,-73277.140625,25675.455078125,-82934.0859375,-1743.85400390625,121198.9921875,2039754.875,6144024.5,-9649.705078125,-4635.41455078125,-11164.421875,193152.078125,-801163.625,-2920794.75
605,KANSAS,-66497.109375,23291.947265625,-75289.03125,-1582.5625,110062.7578125,1852318.625,5580951.5,-8758.7646484375,-4207.7392578125,-10131.9169921875,175377.8125,-727356.3125,-2650658.5
606,KANSAS,-52353.93359375,18341.673828125,-59268.078125,-1245.7607421875,86633.03125,1457884.625,4391771.5,-6893.775390625,-3312.137451171875,-7973.01025390625,138042.40625,-572548.375,-2086729.5
607,KANSAS,-76172.90625,26689.59765625,-86207.2890625,-1812.6932373046875,125971.421875,2120152.5,6385874.5,-10030.4296875,-4818.189453125,-11606.1572265625,200779.109375,-832732.375,-3035972.0
608,KANSAS,-59015.8046875,20676.91015625,-66801.234375,-1404.2637939453125,97644.1484375,1643202.375,4949872.0,-7772.1201171875,-3733.646240234375,-8989.6064453125,155592.953125,-645384.5,-2352307.25
609,KANSAS,-55665.70703125,19505.5078125,-63009.5,-1324.636962890625,92078.8359375,1549568.875,4667840.5,-7330.3076171875,-3521.256591796875,-8478.08203125,146755.53125,-608624.1875,-2218694.75
610,KANSAS,-57913.5390625,20292.296875,-65549.5625,-1378.0592041015625,95801.4140625,1612206.875,4855974.5,-7626.3994140625,-3663.62841796875,-8820.78515625,152667.3125,-633221.625,-2308359.25
611,KANSAS,-43297.359375,15174.3056640625,-49022.3828125,-1030.317138671875,71657.828125,1205700.25,3631998.75,-5702.787109375,-2739.453857421875,-6592.36865234375,114187.3984375,-473589.34375,-1726018.75
612,KANSAS,-59986.3671875,21017.021484375,-67918.5546875,-1427.646240234375,99269.9921875,1670577.125,5032921.5,-7900.9091796875,-3795.12646484375,-9138.7001953125,158195.703125,-656048.75,-2391167.5
613,KANSAS,-52367.859375,18349.7578125,-59276.7734375,-1246.109375,86638.46875,1457942.25,4391773.5,-6896.01416015625,-3312.955810546875,-7974.72314453125,138067.015625,-572639.9375,-2087183.75
614,KANSAS,-45145.30078125,15817.3837890625,-51118.0234375,-1074.248291015625,74740.5078125,1257642.125,3788616.0,-5945.84716796875,-2856.81103515625,-6874.40966796875,119061.2265625,-493879.46875,-1799705.625
615,KANSAS,-52265.40625,18311.99609375,-59175.515625,-1243.75048828125,86504.4375,1455771.75,4385430.0,-6884.04833984375,-3307.132080078125,-7960.79345703125,137837.734375,-571687.4375,-2083482.875
616,KANSAS,-51365.328125,17995.87890625,-58158.1796875,-1222.3924560546875,85020.0546875,1430742.5,4310133.0,-6765.01123046875,-3250.11767578125,-7823.10009765625,135465.109375,-561843.1875,-2047587.25
617,KANSAS,-74250.6171875,26014.26953125,-84034.3828125,-1766.816162109375,122809.7578125,2066786.0,6225710.5,-9777.529296875,-4696.744140625,-11311.9189453125,195718.375,-811820.375,-2959342.25
618,KANSAS,-42276.8203125,14815.0107421875,-47862.5078125,-1005.9035034179688,69960.5546875,1177241.125,3545848.25,-5567.56640625,-2674.765380859375,-6435.91259765625,111475.3125,-462369.0625,-1685282.25
619,KANSAS,-53072.3046875,18598.111328125,-60081.36328125,-1262.954345703125,87819.34375,1477859.375,4451329.0,-6989.54443359375,-3357.91064453125,-8083.5,139919.046875,-580416.9375,-2115761.75
620,KANSAS,-51003.8359375,17868.251953125,-57751.828125,-1213.6624755859375,84447.0625,1421096.25,4280781.5,-6718.09521484375,-3227.6591796875,-7768.3173828125,134514.34375,-557996.0,-2033265.125
621,KANSAS,-75800.4609375,26557.125,-85781.765625,-1803.7001953125,125357.046875,2109771.75,6354314.0,-9980.6572265625,-4794.64697265625,-11548.712890625,199786.171875,-828683.9375,-3020862.0
622,KANSAS,-36493.80859375,12785.73046875,-41321.33203125,-868.2607421875,60410.98828125,1016487.6875,3062328.75,-4805.63037109375,-2309.1328125,-5553.32958984375,96240.4921875,-399205.90625,-1454663.25
623,KANSAS,-42563.578125,14915.3359375,-48177.6171875,-1012.6974487304688,70422.59375,1185059.75,3569314.0,-5605.00537109375,-2692.762451171875,-6479.07275390625,112212.875,-465429.5,-1696614.0
624,KANSAS,-72145.15625,25280.10546875,-81655.25,-1716.8638916015625,119342.7265625,2008453.0,6049307.5,-9501.4521484375,-4564.1552734375,-10992.615234375,190181.765625,-788859.0,-2875739.0
625,KANSAS,-64104.390625,22460.693359375,-72551.9921875,-1525.437255859375,106035.5859375,1784496.75,5375104.5,-8441.7333984375,-4055.178466796875,-9764.9580078125,168982.953125,-700907.0,-2555051.75
626,KANSAS,-60921.015625,21345.53125,-68963.375,-1449.7650146484375,100780.8046875,1696072.625,5109503.5,-8023.13134765625,-3854.01025390625,-9280.392578125,160628.109375,-666144.5,-2428124.5
627,KANSAS,-53746.98828125,18831.1640625,-60849.44140625,-1278.966552734375,88946.6015625,1496790.625,4509097.0,-7078.17041015625,-3400.621337890625,-8186.08935546875,141720.421875,-587833.0,-2142304.0
628,KANSAS,-59716.9609375,20924.76953125,-67587.9453125,-1420.97802734375,98776.0703125,1662208.875,5006851.0,-7863.79931640625,-3777.56005859375,-9095.76953125,157416.453125,-652931.1875,-2380260.0
629,KANSAS,-60725.515625,21272.646484375,-68749.9609375,-1445.2054443359375,100500.8828125,1691262.25,5095286.0,-7997.23095703125,-3842.180419921875,-9250.556640625,160126.234375,-664224.0,-2420536.0
630,KANSAS,-48863.58203125,17121.68359375,-55312.59375,-1162.647705078125,80858.3125,1360679.5,4098672.75,-6434.7353515625,-3091.70458984375,-7441.22119140625,128829.5078125,-534445.8125,-1947839.5
631,KANSAS,-62639.54296875,21948.74609375,-70903.1484375,-1490.576904296875,103627.421875,1743980.625,5253495.5,-8249.2109375,-3962.741943359375,-9542.658203125,165139.484375,-684926.8125,-2496747.75
632,KANSAS,-60876.890625,21329.6640625,-68907.6328125,-1448.66259765625,100699.9140625,1694713.75,5105415.5,-8016.5869140625,-3851.0537109375,-9272.9296875,160494.46875,-665641.8125,-2426377.0
633,KANSAS,-61139.5,21420.646484375,-69216.046875,-1454.915771484375,101181.03125,1702813.375,5129097.0,-8051.81884765625,-3868.498291015625,-9314.123046875,161200.078125,-668679.875,-2437135.0
634,KANSAS,-71787.40625,25152.173828125,-81244.9921875,-1708.2138671875,118727.734375,1998149.375,6018707.0,-9453.8857421875,-4540.85546875,-10937.1171875,189241.015625,-784839.75,-2861141.75
635,KANSAS,-62538.81640625,21909.404296875,-70801.46875,-1488.2938232421875,103494.546875,1741679.25,5247209.0,-8236.6162109375,-3956.72802734375,-9527.70703125,164917.75,-683980.6875,-2492868.75
636,KANSAS,-50108.0,17557.236328125,-56720.0,-1192.21337890625,82903.703125,1395048.875,4202387.5,-6598.48583984375,-3170.10302734375,-7630.3994140625,132119.734375,-547947.8125,-1997208.5
637,KANSAS,-45786.5390625,16043.39453125,-51847.15625,-1089.5350341796875,75788.234375,1275292.0,3842024.75,-6030.46875,-2897.157470703125,-6971.81298828125,120753.1171875,-500858.21875,-1825164.5
638,KANSAS,-60342.953125,21143.171875,-68303.4296875,-1435.9368896484375,99833.2890625,1680184.5,5060513.5,-7946.6513671875,-3817.790771484375,-9192.2431640625,159079.71875,-659856.4375,-2405286.25
639,KANSAS,-61987.390625,21718.177734375,-70168.3125,-1475.094482421875,102563.25,1726054.25,5199417.0,-8163.91455078125,-3921.705810546875,-9443.1318359375,163431.90625,-677888.9375,-2470926.25
640,KANSAS,-56782.16015625,19891.20703125,-64294.375,-1351.258544921875,94007.0859375,1582047.5,4766158.5,-7479.25244140625,-3593.37841796875,-8650.5302734375,149750.234375,-621246.8125,-2263766.25
641,KANSAS,-65789.7421875,23050.19921875,-74474.828125,-1565.564208984375,108855.9375,1831952.75,5518707.0,-8664.3125,-4162.30859375,-10023.6875,173464.15625,-719488.4375,-2622415.25
642,KANSAS,-51331.9296875,17987.314453125,-58103.796875,-1221.4412841796875,84921.1328125,1428961.625,4304322.5,-6759.91943359375,-3247.271728515625,-7817.08837890625,135335.546875,-561324.75,-2046073.625
643,KANSAS,-51621.9765625,18086.9296875,-58443.9921875,-1228.4554443359375,85439.7421875,1437861.5,4331423.0,-6798.5771484375,-3266.50048828125,-7862.498046875,136130.0,-564652.4375,-2057813.625
644,KANSAS,-54250.3984375,19008.28125,-61403.640625,-1290.793701171875,89754.140625,1510426.875,4549054.0,-7143.6982421875,-3431.966552734375,-8261.904296875,143004.078125,-593207.875,-2162320.5
645,KANSAS,-36236.8125,12697.04296875,-41023.375,-862.0958862304688,59971.41015625,1009101.0,3039612.5,-4771.1435546875,-2292.593994140625,-5513.94970703125,95538.953125,-396325.09375,-1444520.75
646,KANSAS,-40915.60546875,14333.1787109375,-46326.4609375,-973.5513916015625,67731.2421875,1139715.625,3433653.75,-5388.376953125,-2588.73388671875,-6228.06298828125,107908.1484375,-447554.71875,-1630916.125
647,KANSAS,-45821.34375,16056.7822265625,-51873.84765625,-1090.2685546875,75823.8515625,1275968.125,3843246.5,-6034.533203125,-2899.122314453125,-6976.7822265625,120810.6953125,-501141.28125,-1826573.625
648,KANSAS,-58037.9609375,20335.5,-65687.28125,-1381.0164794921875,95991.4609375,1615486.5,4865845.0,-7642.62109375,-3671.3798828125,-8839.271484375,153001.53125,-634559.1875,-2313010.75
649,KANSAS,-81332.1484375,28495.1328125,-92037.96875,-1935.38330078125,134502.625,2263701.5,6817932.5,-10709.2685546875,-5144.5732421875,-12392.1689453125,214368.390625,-889166.75,-3241547.75
